depth;date;year;temp
5;22.07.2002;2002;21.21
7.5;22.07.2002;2002;13.74
10;22.07.2002;2002;9.46
12.5;22.07.2002;2002;8.14
15;22.07.2002;2002;7.21
17.5;22.07.2002;2002;6.69
20;22.07.2002;2002;6.54
22.5;22.07.2002;2002;6.48
25;22.07.2002;2002;6.3
27.5;22.07.2002;2002;6.18
30;22.07.2002;2002;6.03
0;26.08.2002;2002;22.26
1;26.08.2002;2002;22.25
2.5;26.08.2002;2002;22.02
5;26.08.2002;2002;20.15
7.5;26.08.2002;2002;15.75
10;26.08.2002;2002;10.07
12.5;26.08.2002;2002;8.35
15;26.08.2002;2002;7.42
17.5;26.08.2002;2002;7
20;26.08.2002;2002;6.79
22.5;26.08.2002;2002;6.58
25;26.08.2002;2002;6.46
27.5;26.08.2002;2002;6.28
30;26.08.2002;2002;6.14
0;23.09.2002;2002;18.05
1;23.09.2002;2002;18.06
2.5;23.09.2002;2002;18.07
5;23.09.2002;2002;18.06
7.5;23.09.2002;2002;17.25
10;23.09.2002;2002;11.59
12.5;23.09.2002;2002;8.05
15;23.09.2002;2002;7.48
17.5;23.09.2002;2002;7.1
20;23.09.2002;2002;6.83
22.5;23.09.2002;2002;6.62
25;23.09.2002;2002;6.47
27.5;23.09.2002;2002;6.32
30;23.09.2002;2002;6.18
0;21.10.2002;2002;12.74
1;21.10.2002;2002;12.75
2.5;21.10.2002;2002;12.74
5;21.10.2002;2002;12.75
7.5;21.10.2002;2002;12.75
10;21.10.2002;2002;12.72
12.5;21.10.2002;2002;9.53
15;21.10.2002;2002;7.87
17.5;21.10.2002;2002;7.29
20;21.10.2002;2002;6.81
22.5;21.10.2002;2002;6.62
25;21.10.2002;2002;6.48
27.5;21.10.2002;2002;6.36
30;21.10.2002;2002;6.21
0;18.11.2002;2002;9.48
1;18.11.2002;2002;9.48
2.5;18.11.2002;2002;9.48
5;18.11.2002;2002;9.48
7.5;18.11.2002;2002;9.49
10;18.11.2002;2002;9.48
12.5;18.11.2002;2002;9.49
15;18.11.2002;2002;9.34
17.5;18.11.2002;2002;7.51
20;18.11.2002;2002;7.03
22.5;18.11.2002;2002;6.82
25;18.11.2002;2002;6.65
27.5;18.11.2002;2002;6.4
30;18.11.2002;2002;6.3
0;16.12.2002;2002;6.82
1;16.12.2002;2002;6.82
2.5;16.12.2002;2002;6.82
5;16.12.2002;2002;6.82
7.5;16.12.2002;2002;6.82
10;16.12.2002;2002;6.82
12.5;16.12.2002;2002;6.82
15;16.12.2002;2002;6.8
17.5;16.12.2002;2002;6.78
20;16.12.2002;2002;6.74
22.5;16.12.2002;2002;6.77
25;16.12.2002;2002;6.56
27.5;16.12.2002;2002;6.44
30;16.12.2002;2002;6.32
0;20.01.2003;2003;4.56
1;20.01.2003;2003;4.56
2.5;20.01.2003;2003;4.57
5;20.01.2003;2003;4.57
7.5;20.01.2003;2003;4.56
10;20.01.2003;2003;4.57
12.5;20.01.2003;2003;4.57
15;20.01.2003;2003;4.56
17.5;20.01.2003;2003;4.57
20;20.01.2003;2003;4.56
22.5;20.01.2003;2003;4.55
25;20.01.2003;2003;4.5
27.5;20.01.2003;2003;4.29
30;20.01.2003;2003;4.2
0;10.03.2003;2003;4.12
1;10.03.2003;2003;4.11
2.5;10.03.2003;2003;4.08
5;10.03.2003;2003;3.99
7.5;10.03.2003;2003;3.99
10;10.03.2003;2003;3.93
12.5;10.03.2003;2003;3.92
15;10.03.2003;2003;3.91
17.5;10.03.2003;2003;3.85
20;10.03.2003;2003;3.83
22.5;10.03.2003;2003;3.81
25;10.03.2003;2003;3.77
27.5;10.03.2003;2003;3.62
30;10.03.2003;2003;3.73
0;14.04.2003;2003;8.3
1;14.04.2003;2003;8.27
2.5;14.04.2003;2003;7.97
5;14.04.2003;2003;7.41
7.5;14.04.2003;2003;6.32
10;14.04.2003;2003;5.96
12.5;14.04.2003;2003;5.77
15;14.04.2003;2003;5.51
17.5;14.04.2003;2003;5.24
20;14.04.2003;2003;5.11
22.5;14.04.2003;2003;4.87
25;14.04.2003;2003;4.76
27.5;14.04.2003;2003;4.58
30;14.04.2003;2003;4.57
0;19.05.2003;2003;16.79
1;19.05.2003;2003;16.75
2.5;19.05.2003;2003;16.49
5;19.05.2003;2003;14.01
7.5;19.05.2003;2003;9.83
10;19.05.2003;2003;7.56
12.5;19.05.2003;2003;6.51
15;19.05.2003;2003;5.77
17.5;19.05.2003;2003;5.43
20;19.05.2003;2003;5.34
22.5;19.05.2003;2003;5.23
25;19.05.2003;2003;5.09
27.5;19.05.2003;2003;4.97
30;19.05.2003;2003;4.87
0;16.06.2003;2003;25.6
1;16.06.2003;2003;25.2
2.5;16.06.2003;2003;24.8
5;16.06.2003;2003;17.5
7.5;16.06.2003;2003;12
10;16.06.2003;2003;9
12.5;16.06.2003;2003;8.2
15;16.06.2003;2003;
17.5;16.06.2003;2003;
20;16.06.2003;2003;
22.5;16.06.2003;2003;
25;16.06.2003;2003;
27.5;16.06.2003;2003;
30;16.06.2003;2003;
0;30.06.2003;2003;25.78
1;30.06.2003;2003;25.77
2.5;30.06.2003;2003;25.69
5;30.06.2003;2003;22.27
7.5;30.06.2003;2003;11.39
10;30.06.2003;2003;8.11
12.5;30.06.2003;2003;6.8
15;30.06.2003;2003;5.96
17.5;30.06.2003;2003;5.65
20;30.06.2003;2003;5.49
22.5;30.06.2003;2003;5.35
25;30.06.2003;2003;5.24
27.5;30.06.2003;2003;5.1
30;30.06.2003;2003;5.03
0;11.07.2003;2003;24.58
1;11.07.2003;2003;24.58
2.5;11.07.2003;2003;24.27
5;11.07.2003;2003;21.27
7.5;11.07.2003;2003;12.43
10;11.07.2003;2003;8.22
12.5;11.07.2003;2003;6.54
15;11.07.2003;2003;5.96
17.5;11.07.2003;2003;5.72
20;11.07.2003;2003;5.53
22.5;11.07.2003;2003;5.41
25;11.07.2003;2003;5.24
27.5;11.07.2003;2003;5.13
30;11.07.2003;2003;5.05
0;21.07.2003;2003;25.26
1;21.07.2003;2003;25.3
2.5;21.07.2003;2003;25.2
5;21.07.2003;2003;23.05
7.5;21.07.2003;2003;10.29
10;21.07.2003;2003;7.32
12.5;21.07.2003;2003;6.53
15;21.07.2003;2003;5.95
17.5;21.07.2003;2003;5.64
20;21.07.2003;2003;5.52
22.5;21.07.2003;2003;5.42
25;21.07.2003;2003;5.31
27.5;21.07.2003;2003;5.21
30;21.07.2003;2003;5.14
0;13.08.2003;2003;27.28
1;13.08.2003;2003;27.25
2.5;13.08.2003;2003;27.05
5;13.08.2003;2003;22.24
7.5;13.08.2003;2003;13.26
10;13.08.2003;2003;8.31
12.5;13.08.2003;2003;6.81
15;13.08.2003;2003;6.22
17.5;13.08.2003;2003;6.02
20;13.08.2003;2003;5.72
22.5;13.08.2003;2003;5.5
25;13.08.2003;2003;5.41
27.5;13.08.2003;2003;5.3
30;13.08.2003;2003;5.2
0;16.09.2003;2003;18.98
1;16.09.2003;2003;18.98
2.5;16.09.2003;2003;18.97
5;16.09.2003;2003;18.95
7.5;16.09.2003;2003;16.45
10;16.09.2003;2003;9.36
12.5;16.09.2003;2003;6.9
15;16.09.2003;2003;6.26
17.5;16.09.2003;2003;5.93
20;16.09.2003;2003;5.73
22.5;16.09.2003;2003;5.51
25;16.09.2003;2003;5.4
27.5;16.09.2003;2003;5.32
30;16.09.2003;2003;5.26
0;20.10.2003;2003;12.33
1;20.10.2003;2003;12.33
2.5;20.10.2003;2003;12.33
5;20.10.2003;2003;12.33
7.5;20.10.2003;2003;12.33
10;20.10.2003;2003;12.12
12.5;20.10.2003;2003;7.27
15;20.10.2003;2003;6.53
17.5;20.10.2003;2003;6.18
20;20.10.2003;2003;5.88
22.5;20.10.2003;2003;5.63
25;20.10.2003;2003;5.54
27.5;20.10.2003;2003;5.39
30;20.10.2003;2003;5.3
0;17.11.2003;2003;8.48
1;17.11.2003;2003;8.48
2.5;17.11.2003;2003;8.49
5;17.11.2003;2003;8.49
7.5;17.11.2003;2003;8.49
10;17.11.2003;2003;8.49
12.5;17.11.2003;2003;8.48
15;17.11.2003;2003;6.61
17.5;17.11.2003;2003;6.21
20;17.11.2003;2003;5.91
22.5;17.11.2003;2003;5.7
25;17.11.2003;2003;5.58
27.5;17.11.2003;2003;5.43
30;17.11.2003;2003;5.38
0;11.12.2003;2003;6.41
1;11.12.2003;2003;6.43
2.5;11.12.2003;2003;6.43
5;11.12.2003;2003;6.43
7.5;11.12.2003;2003;6.43
10;11.12.2003;2003;6.43
12.5;11.12.2003;2003;6.43
15;11.12.2003;2003;6.43
17.5;11.12.2003;2003;6.54
20;11.12.2003;2003;6.17
22.5;11.12.2003;2003;5.91
25;11.12.2003;2003;5.67
27.5;11.12.2003;2003;5.5
30;11.12.2003;2003;5.44
0;26.01.2004;2004;3.78
1;26.01.2004;2004;3.81
2.5;26.01.2004;2004;3.85
5;26.01.2004;2004;3.91
7.5;26.01.2004;2004;3.97
10;26.01.2004;2004;3.96
12.5;26.01.2004;2004;4.02
15;26.01.2004;2004;4.04
17.5;26.01.2004;2004;4.04
20;26.01.2004;2004;4.07
22.5;26.01.2004;2004;4.07
25;26.01.2004;2004;4.11
27.5;26.01.2004;2004;4.16
30;26.01.2004;2004;4.25
0;16.02.2004;2004;3.68
1;16.02.2004;2004;3.68
2.5;16.02.2004;2004;3.67
5;16.02.2004;2004;3.67
7.5;16.02.2004;2004;3.67
10;16.02.2004;2004;3.67
12.5;16.02.2004;2004;3.67
15;16.02.2004;2004;3.68
17.5;16.02.2004;2004;3.68
20;16.02.2004;2004;3.68
22.5;16.02.2004;2004;3.7
25;16.02.2004;2004;3.75
27.5;16.02.2004;2004;3.82
30;16.02.2004;2004;4.05
0;08.03.2004;2004;3.64
1;08.03.2004;2004;3.62
2.5;08.03.2004;2004;3.61
5;08.03.2004;2004;3.62
7.5;08.03.2004;2004;3.62
10;08.03.2004;2004;3.61
12.5;08.03.2004;2004;3.61
15;08.03.2004;2004;3.61
17.5;08.03.2004;2004;3.61
20;08.03.2004;2004;3.61
22.5;08.03.2004;2004;3.6
25;08.03.2004;2004;3.59
27.5;08.03.2004;2004;3.66
30;08.03.2004;2004;3.96
0;14.04.2004;2004;7.21
1;14.04.2004;2004;7.19
2.5;14.04.2004;2004;7.18
5;14.04.2004;2004;7.14
7.5;14.04.2004;2004;7.08
10;14.04.2004;2004;6.15
12.5;14.04.2004;2004;5.67
15;14.04.2004;2004;5.37
17.5;14.04.2004;2004;5.2
20;14.04.2004;2004;5.12
22.5;14.04.2004;2004;5.06
25;14.04.2004;2004;4.99
27.5;14.04.2004;2004;4.83
30;14.04.2004;2004;4.78
0;18.05.2004;2004;15.78
1;18.05.2004;2004;15.62
2.5;18.05.2004;2004;15.32
5;18.05.2004;2004;13
7.5;18.05.2004;2004;9.81
10;18.05.2004;2004;7.05
12.5;18.05.2004;2004;6.52
15;18.05.2004;2004;6.15
17.5;18.05.2004;2004;5.77
20;18.05.2004;2004;5.56
22.5;18.05.2004;2004;5.42
25;18.05.2004;2004;5.33
27.5;18.05.2004;2004;5.24
30;18.05.2004;2004;5.14
0;21.06.2004;2004;19.35
1;21.06.2004;2004;19.18
2.5;21.06.2004;2004;19.05
5;21.06.2004;2004;16.63
7.5;21.06.2004;2004;10.27
10;21.06.2004;2004;8.24
12.5;21.06.2004;2004;6.58
15;21.06.2004;2004;6.06
17.5;21.06.2004;2004;5.81
20;21.06.2004;2004;5.58
22.5;21.06.2004;2004;5.51
25;21.06.2004;2004;5.46
27.5;21.06.2004;2004;5.39
30;21.06.2004;2004;5.3
0;19.07.2004;2004;22.48
1;19.07.2004;2004;22.48
2.5;19.07.2004;2004;21.88
5;19.07.2004;2004;18.78
7.5;19.07.2004;2004;11.51
10;19.07.2004;2004;8.59
12.5;19.07.2004;2004;6.53
15;19.07.2004;2004;6.16
17.5;19.07.2004;2004;6.05
20;19.07.2004;2004;5.84
22.5;19.07.2004;2004;5.65
25;19.07.2004;2004;5.55
27.5;19.07.2004;2004;5.47
30;19.07.2004;2004;5.38
0;16.08.2004;2004;22.54
1;16.08.2004;2004;22.53
2.5;16.08.2004;2004;22.52
5;16.08.2004;2004;21.26
7.5;16.08.2004;2004;12.85
10;16.08.2004;2004;7.72
12.5;16.08.2004;2004;7.06
15;16.08.2004;2004;6.34
17.5;16.08.2004;2004;5.99
20;16.08.2004;2004;5.79
22.5;16.08.2004;2004;5.66
25;16.08.2004;2004;5.56
27.5;16.08.2004;2004;5.47
30;16.08.2004;2004;5.4
0;20.09.2004;2004;19.25
1;20.09.2004;2004;19.25
2.5;20.09.2004;2004;19.24
5;20.09.2004;2004;19.24
7.5;20.09.2004;2004;14.14
10;20.09.2004;2004;9.43
12.5;20.09.2004;2004;7.25
15;20.09.2004;2004;6.45
17.5;20.09.2004;2004;6.16
20;20.09.2004;2004;5.97
22.5;20.09.2004;2004;5.86
25;20.09.2004;2004;5.7
27.5;20.09.2004;2004;5.61
30;20.09.2004;2004;5.49
0;18.10.2004;2004;14.09
1;18.10.2004;2004;14.09
2.5;18.10.2004;2004;14.08
5;18.10.2004;2004;14.08
7.5;18.10.2004;2004;14.07
10;18.10.2004;2004;10.32
12.5;18.10.2004;2004;7.7
15;18.10.2004;2004;6.63
17.5;18.10.2004;2004;6.19
20;18.10.2004;2004;5.97
22.5;18.10.2004;2004;5.85
25;18.10.2004;2004;5.74
27.5;18.10.2004;2004;5.64
30;18.10.2004;2004;5.52
0;15.11.2004;2004;9.88
1;15.11.2004;2004;9.89
2.5;15.11.2004;2004;9.89
5;15.11.2004;2004;9.89
7.5;15.11.2004;2004;9.89
10;15.11.2004;2004;9.92
12.5;15.11.2004;2004;7.61
15;15.11.2004;2004;6.66
17.5;15.11.2004;2004;6.34
20;15.11.2004;2004;6.17
22.5;15.11.2004;2004;5.96
25;15.11.2004;2004;5.82
27.5;15.11.2004;2004;5.69
30;15.11.2004;2004;5.6
0;13.12.2004;2004;6.28
1;13.12.2004;2004;6.29
2.5;13.12.2004;2004;6.29
5;13.12.2004;2004;6.3
7.5;13.12.2004;2004;6.28
10;13.12.2004;2004;6.28
12.5;13.12.2004;2004;6.27
15;13.12.2004;2004;6.25
17.5;13.12.2004;2004;6.26
20;13.12.2004;2004;6.38
22.5;13.12.2004;2004;6.11
25;13.12.2004;2004;5.97
27.5;13.12.2004;2004;5.84
30;13.12.2004;2004;5.72
0;31.01.2005;2005;2.65
1;31.01.2005;2005;2.75
2.5;31.01.2005;2005;2.76
5;31.01.2005;2005;2.8
7.5;31.01.2005;2005;3.02
10;31.01.2005;2005;3.06
12.5;31.01.2005;2005;3.14
15;31.01.2005;2005;3.3
17.5;31.01.2005;2005;3.35
20;31.01.2005;2005;3.43
22.5;31.01.2005;2005;3.47
25;31.01.2005;2005;3.42
27.5;31.01.2005;2005;3.47
30;31.01.2005;2005;3.59
0;21.02.2005;2005;2.87
1;21.02.2005;2005;2.87
5;21.02.2005;2005;2.9
7.5;21.02.2005;2005;2.92
10;21.02.2005;2005;2.93
12.5;21.02.2005;2005;2.96
15;21.02.2005;2005;3.02
17.5;21.02.2005;2005;3.03
20;21.02.2005;2005;3.12
22.5;21.02.2005;2005;3.08
25;21.02.2005;2005;3.1
27.5;21.02.2005;2005;3.11
30;21.02.2005;2005;3.17
0;15.03.2005;2005;3.22
1;15.03.2005;2005;3.21
2.5;15.03.2005;2005;3.2
5;15.03.2005;2005;3.21
7.5;15.03.2005;2005;3.21
10;15.03.2005;2005;3.22
12.5;15.03.2005;2005;3.22
15;15.03.2005;2005;3.23
17.5;15.03.2005;2005;3.23
20;15.03.2005;2005;3.23
22.5;15.03.2005;2005;3.23
25;15.03.2005;2005;3.23
27.5;15.03.2005;2005;3.23
30;15.03.2005;2005;3.39
0;19.04.2005;2005;10.05
1;19.04.2005;2005;10.04
2.5;19.04.2005;2005;10.01
5;19.04.2005;2005;9.13
7.5;19.04.2005;2005;7.96
10;19.04.2005;2005;6.03
12.5;19.04.2005;2005;5.77
15;19.04.2005;2005;4.96
17.5;19.04.2005;2005;4.82
20;19.04.2005;2005;4.77
22.5;19.04.2005;2005;4.31
25;19.04.2005;2005;4.24
27.5;19.04.2005;2005;4.14
30;19.04.2005;2005;4.09
0;23.05.2005;2005;16.09
1;23.05.2005;2005;16.1
2.5;23.05.2005;2005;16.04
5;23.05.2005;2005;13.56
7.5;23.05.2005;2005;11.59
10;23.05.2005;2005;7.52
12.5;23.05.2005;2005;6.09
15;23.05.2005;2005;5.6
17.5;23.05.2005;2005;5.18
20;23.05.2005;2005;4.89
22.5;23.05.2005;2005;4.69
25;23.05.2005;2005;4.55
27.5;23.05.2005;2005;4.36
30;23.05.2005;2005;4.26
0;20.06.2005;2005;22.15
1;20.06.2005;2005;22.09
2.5;20.06.2005;2005;22
5;20.06.2005;2005;18.76
7.5;20.06.2005;2005;10.4
10;20.06.2005;2005;7.35
12.5;20.06.2005;2005;6.05
15;20.06.2005;2005;5.41
17.5;20.06.2005;2005;5.05
20;20.06.2005;2005;4.88
22.5;20.06.2005;2005;4.72
25;20.06.2005;2005;4.58
27.5;20.06.2005;2005;4.49
30;20.06.2005;2005;4.39
0;18.07.2005;2005;23.59
1;18.07.2005;2005;23.57
2.5;18.07.2005;2005;22.86
5;18.07.2005;2005;20.89
7.5;18.07.2005;2005;12.43
10;18.07.2005;2005;8.46
12.5;18.07.2005;2005;6.65
15;18.07.2005;2005;5.65
17.5;18.07.2005;2005;5.37
20;18.07.2005;2005;5.2
22.5;18.07.2005;2005;4.96
25;18.07.2005;2005;4.73
27.5;18.07.2005;2005;4.66
30;18.07.2005;2005;4.53
0;22.08.2005;2005;19.58
1;22.08.2005;2005;19.59
2.5;22.08.2005;2005;19.59
5;22.08.2005;2005;19.55
7.5;22.08.2005;2005;15.25
10;22.08.2005;2005;9.46
12.5;22.08.2005;2005;7.27
15;22.08.2005;2005;6.05
17.5;22.08.2005;2005;5.6
20;22.08.2005;2005;5.43
22.5;22.08.2005;2005;5.29
25;22.08.2005;2005;5.04
27.5;22.08.2005;2005;4.92
30;22.08.2005;2005;4.84
0;19.09.2005;2005;18.04
1;19.09.2005;2005;18.04
2.5;19.09.2005;2005;18.05
5;19.09.2005;2005;18.05
7.5;19.09.2005;2005;15.27
10;19.09.2005;2005;9.04
12.5;19.09.2005;2005;7.28
15;19.09.2005;2005;6.04
17.5;19.09.2005;2005;5.55
20;19.09.2005;2005;5.36
22.5;19.09.2005;2005;5.15
25;19.09.2005;2005;5.01
27.5;19.09.2005;2005;4.87
30;19.09.2005;2005;4.81
0;17.10.2005;2005;15.22
1;17.10.2005;2005;15.22
2.5;17.10.2005;2005;15.22
5;17.10.2005;2005;15.22
7.5;17.10.2005;2005;14.87
10;17.10.2005;2005;10.23
12.5;17.10.2005;2005;7.22
15;17.10.2005;2005;6.1
17.5;17.10.2005;2005;5.67
20;17.10.2005;2005;5.42
22.5;17.10.2005;2005;5.22
25;17.10.2005;2005;5.03
27.5;17.10.2005;2005;4.94
30;17.10.2005;2005;4.83
0;14.11.2005;2005;11.83
1;14.11.2005;2005;11.84
2.5;14.11.2005;2005;11.84
5;14.11.2005;2005;11.85
7.5;14.11.2005;2005;11.84
10;14.11.2005;2005;11.38
12.5;14.11.2005;2005;7.42
15;14.11.2005;2005;6.21
17.5;14.11.2005;2005;5.84
20;14.11.2005;2005;5.52
22.5;14.11.2005;2005;5.25
25;14.11.2005;2005;5.11
27.5;14.11.2005;2005;4.97
30;14.11.2005;2005;4.9
0;12.12.2005;2005;5.71
1;12.12.2005;2005;5.7
2.5;12.12.2005;2005;5.7
5;12.12.2005;2005;5.7
7.5;12.12.2005;2005;5.71
10;12.12.2005;2005;5.72
12.5;12.12.2005;2005;5.72
15;12.12.2005;2005;5.71
17.5;12.12.2005;2005;5.71
20;12.12.2005;2005;5.51
22.5;12.12.2005;2005;5.41
25;12.12.2005;2005;5.21
27.5;12.12.2005;2005;5
30;12.12.2005;2005;4.99
0;27.02.2006;2006;2.74
1;27.02.2006;2006;2.75
2.5;27.02.2006;2006;2.75
5;27.02.2006;2006;2.76
7.5;27.02.2006;2006;2.81
10;27.02.2006;2006;2.87
12.5;27.02.2006;2006;2.91
15;27.02.2006;2006;3.11
17.5;27.02.2006;2006;3.33
20;27.02.2006;2006;3.26
22.5;27.02.2006;2006;3.54
25;27.02.2006;2006;3.45
27.5;27.02.2006;2006;3.54
30;27.02.2006;2006;3.69
0;20.03.2006;2006;2.81
1;20.03.2006;2006;2.93
2.5;20.03.2006;2006;3.16
5;20.03.2006;2006;3.15
7.5;20.03.2006;2006;3.15
10;20.03.2006;2006;3.14
12.5;20.03.2006;2006;3.14
15;20.03.2006;2006;3.15
17.5;20.03.2006;2006;3.15
20;20.03.2006;2006;3.16
22.5;20.03.2006;2006;3.16
25;20.03.2006;2006;3.12
27.5;20.03.2006;2006;3.39
30;20.03.2006;2006;3.37
0;18.04.2006;2006;8.47
1;18.04.2006;2006;8.37
2.5;18.04.2006;2006;7.93
5;18.04.2006;2006;7.2
7.5;18.04.2006;2006;6.6
10;18.04.2006;2006;6.29
12.5;18.04.2006;2006;5.54
15;18.04.2006;2006;5.46
17.5;18.04.2006;2006;5.4
20;18.04.2006;2006;5.1
22.5;18.04.2006;2006;4.9
25;18.04.2006;2006;4.72
27.5;18.04.2006;2006;4.63
30;18.04.2006;2006;4.59
0;15.05.2006;2006;16.28
1;15.05.2006;2006;16.15
2.5;15.05.2006;2006;15.37
5;15.05.2006;2006;11.97
7.5;15.05.2006;2006;7.42
10;15.05.2006;2006;6.11
12.5;15.05.2006;2006;5.61
15;15.05.2006;2006;5.46
17.5;15.05.2006;2006;5.35
20;15.05.2006;2006;5.22
22.5;15.05.2006;2006;5.06
25;15.05.2006;2006;4.87
27.5;15.05.2006;2006;4.71
30;15.05.2006;2006;4.54
0;12.06.2006;2006;18.58
1;12.06.2006;2006;18.2
2.5;12.06.2006;2006;17.5
5;12.06.2006;2006;14.88
7.5;12.06.2006;2006;9.73
10;12.06.2006;2006;7.74
12.5;12.06.2006;2006;6.17
15;12.06.2006;2006;5.76
17.5;12.06.2006;2006;5.6
20;12.06.2006;2006;5.36
22.5;12.06.2006;2006;5.19
25;12.06.2006;2006;5.04
27.5;12.06.2006;2006;4.84
30;12.06.2006;2006;4.79
0;10.07.2006;2006;23.96
1;10.07.2006;2006;23.95
2.5;10.07.2006;2006;23.86
5;10.07.2006;2006;21.08
7.5;10.07.2006;2006;12.08
10;10.07.2006;2006;8.15
12.5;10.07.2006;2006;6.59
15;10.07.2006;2006;6.05
17.5;10.07.2006;2006;5.64
20;10.07.2006;2006;5.44
22.5;10.07.2006;2006;5.27
25;10.07.2006;2006;5.18
27.5;10.07.2006;2006;5.08
30;10.07.2006;2006;4.9
0;14.08.2006;2006;19.43
1;14.08.2006;2006;19.44
2.5;14.08.2006;2006;19.44
5;14.08.2006;2006;19.4
7.5;14.08.2006;2006;15.02
10;14.08.2006;2006;8.29
12.5;14.08.2006;2006;6.71
15;14.08.2006;2006;5.9
17.5;14.08.2006;2006;5.5
20;14.08.2006;2006;5.34
22.5;14.08.2006;2006;5.2
25;14.08.2006;2006;5.11
27.5;14.08.2006;2006;5.03
30;14.08.2006;2006;4.96
0;12.09.2006;2006;21.09
1;12.09.2006;2006;21.08
2.5;12.09.2006;2006;20.26
5;12.09.2006;2006;18.62
7.5;12.09.2006;2006;15.22
10;12.09.2006;2006;9.15
12.5;12.09.2006;2006;6.99
15;12.09.2006;2006;6.1
17.5;12.09.2006;2006;5.75
20;12.09.2006;2006;5.51
22.5;12.09.2006;2006;5.33
25;12.09.2006;2006;5.22
27.5;12.09.2006;2006;5.14
30;12.09.2006;2006;5.08
0;16.10.2006;2006;16.38
1;16.10.2006;2006;16.37
2.5;16.10.2006;2006;16.33
5;16.10.2006;2006;16.15
7.5;16.10.2006;2006;16.12
10;16.10.2006;2006;11.89
12.5;16.10.2006;2006;7.29
15;16.10.2006;2006;6.44
17.5;16.10.2006;2006;6.08
20;16.10.2006;2006;5.78
22.5;16.10.2006;2006;5.49
25;16.10.2006;2006;5.34
27.5;16.10.2006;2006;5.24
30;16.10.2006;2006;5.14
0;06.11.2006;2006;12.84
1;06.11.2006;2006;12.84
2.5;06.11.2006;2006;12.85
5;06.11.2006;2006;12.84
7.5;06.11.2006;2006;12.84
10;06.11.2006;2006;12.59
12.5;06.11.2006;2006;7.51
15;06.11.2006;2006;6.52
17.5;06.11.2006;2006;6.04
20;06.11.2006;2006;5.78
22.5;06.11.2006;2006;5.61
25;06.11.2006;2006;5.44
27.5;06.11.2006;2006;5.29
30;06.11.2006;2006;5.18
0;04.12.2006;2006;9.27
1;04.12.2006;2006;9.28
2.5;04.12.2006;2006;9.28
5;04.12.2006;2006;9.29
7.5;04.12.2006;2006;9.29
10;04.12.2006;2006;9.29
12.5;04.12.2006;2006;9.29
15;04.12.2006;2006;6.79
17.5;04.12.2006;2006;6.33
20;04.12.2006;2006;6.01
22.5;04.12.2006;2006;5.79
25;04.12.2006;2006;5.47
27.5;04.12.2006;2006;5.3
30;04.12.2006;2006;5.24
0;22.01.2007;2007;5.98
1;22.01.2007;2007;5.98
2.5;22.01.2007;2007;5.98
5;22.01.2007;2007;5.98
7.5;22.01.2007;2007;5.98
10;22.01.2007;2007;5.98
12.5;22.01.2007;2007;5.98
15;22.01.2007;2007;5.98
17.5;22.01.2007;2007;5.97
20;22.01.2007;2007;5.97
22.5;22.01.2007;2007;5.97
25;22.01.2007;2007;5.96
27.5;22.01.2007;2007;5.97
30;22.01.2007;2007;5.96
0;12.02.2007;2007;4.94
1;12.02.2007;2007;4.94
2.5;12.02.2007;2007;4.94
5;12.02.2007;2007;4.94
7.5;12.02.2007;2007;4.94
10;12.02.2007;2007;4.95
12.5;12.02.2007;2007;4.95
15;12.02.2007;2007;4.94
17.5;12.02.2007;2007;4.93
20;12.02.2007;2007;4.93
22.5;12.02.2007;2007;4.93
25;12.02.2007;2007;4.92
27.5;12.02.2007;2007;4.91
30;12.02.2007;2007;4.98
0;12.03.2007;2007;6.42
1;12.03.2007;2007;6.35
2.5;12.03.2007;2007;6.31
5;12.03.2007;2007;6.19
7.5;12.03.2007;2007;6.06
10;12.03.2007;2007;6
12.5;12.03.2007;2007;5.92
15;12.03.2007;2007;5.5
17.5;12.03.2007;2007;5.48
20;12.03.2007;2007;5.42
22.5;12.03.2007;2007;5.41
25;12.03.2007;2007;5.36
27.5;12.03.2007;2007;5.35
30;12.03.2007;2007;5.32
0;10.04.2007;2007;11.52
1;10.04.2007;2007;11.44
2.5;10.04.2007;2007;10.57
5;10.04.2007;2007;7.53
7.5;10.04.2007;2007;7
10;10.04.2007;2007;6.61
12.5;10.04.2007;2007;6.37
15;10.04.2007;2007;6.16
17.5;10.04.2007;2007;5.99
20;10.04.2007;2007;5.92
22.5;10.04.2007;2007;5.83
25;10.04.2007;2007;5.77
27.5;10.04.2007;2007;5.67
30;10.04.2007;2007;5.59
0;14.05.2007;2007;16.74
1;14.05.2007;2007;16.67
2.5;14.05.2007;2007;16.64
5;14.05.2007;2007;15.46
7.5;14.05.2007;2007;12.56
10;14.05.2007;2007;7.41
12.5;14.05.2007;2007;6.86
15;14.05.2007;2007;6.47
17.5;14.05.2007;2007;6.15
20;14.05.2007;2007;6
22.5;14.05.2007;2007;5.96
25;14.05.2007;2007;5.9
27.5;14.05.2007;2007;5.82
30;14.05.2007;2007;5.71
0;11.06.2007;2007;21.62
1;11.06.2007;2007;21.61
2.5;11.06.2007;2007;20.78
5;11.06.2007;2007;17.49
7.5;11.06.2007;2007;11.93
10;11.06.2007;2007;8.84
12.5;11.06.2007;2007;7.6
15;11.06.2007;2007;7.11
17.5;11.06.2007;2007;6.63
20;11.06.2007;2007;6.42
